id,show_id,date_added,release_year
822,s822,"June 2, 2021",2018
823,s823,"June 2, 2021",2019
824,s824,"June 2, 2021",2019
825,s825,"June 2, 2021",2018
826,s826,"May 31, 2021",2020
827,s827,"May 30, 2021",2021
828,s828,"May 29, 2021",2021
829,s829,"May 28, 2021",2016
830,s830,"May 28, 2021",2021
831,s831,"May 28, 2021",2021
832,s832,"May 28, 2021",2021
833,s833,"May 28, 2021",2021
834,s834,"May 27, 2021",2021
835,s835,"May 27, 2021",2021
836,s836,"May 27, 2021",2021
837,s837,"May 27, 2021",2021
838,s838,"May 27, 2021",2021
839,s839,"May 27, 2021",2021
840,s840,"May 27, 2021",2018
841,s841,"May 26, 2021",2021
842,s842,"May 26, 2021",2021
843,s843,"May 26, 2021",2021
844,s844,"May 26, 2021",2016
845,s845,"May 26, 2021",2021
846,s846,"May 25, 2021",2014
847,s847,"May 25, 2021",2015
848,s848,"May 24, 2021",2021
849,s849,"May 23, 2021",2021
850,s850,"May 22, 2021",2020
851,s851,"May 21, 2021",2021
852,s852,"May 21, 2021",2021
853,s853,"May 21, 2021",2021
854,s854,"May 21, 2021",2021
855,s855,"May 21, 2021",2021
856,s856,"May 21, 2021",2021
857,s857,"May 21, 2021",2020
858,s858,"May 21, 2021",2021
859,s859,"May 20, 2021",2009
860,s860,"May 20, 2021",2011
861,s861,"May 20, 2021",2020
862,s862,"May 20, 2021",2021
863,s863,"May 20, 2021",2021
864,s864,"May 20, 2021",2011
865,s865,"May 20, 2021",2006
866,s866,"May 19, 2021",2014
867,s867,"May 19, 2021",2017
868,s868,"May 19, 2021",1998
869,s869,"May 19, 2021",1997
870,s870,"May 19, 2021",2021
871,s871,"May 18, 2021",2021
872,s872,"May 18, 2021",2021
873,s873,"May 16, 2021",2016
874,s874,"May 15, 2021",2021
875,s875,"May 15, 2021",2021
876,s876,"May 15, 2021",2020
877,s877,"May 14, 2021",2021
878,s878,"May 14, 2021",2021
879,s879,"May 14, 2021",2021
880,s880,"May 14, 2021",2021
881,s881,"May 14, 2021",2021
882,s882,"May 14, 2021",2021
883,s883,"May 14, 2021",2021
884,s884,"May 14, 2021",2021
885,s885,"May 14, 2021",2021
886,s886,"May 14, 2021",2018
887,s887,"May 14, 2021",2020
888,s888,"May 14, 2021",2020
889,s889,"May 14, 2021",2021
890,s890,"May 14, 2021",2021
891,s891,"May 13, 2021",2021
892,s892,"May 13, 2021",2004
893,s893,"May 13, 2021",2018
894,s894,"May 13, 2021",2020
895,s895,"May 12, 2021",2021
896,s896,"May 12, 2021",2021
897,s897,"May 12, 2021",2021
898,s898,"May 12, 2021",2021
899,s899,"May 11, 2021",2020
900,s900,"May 11, 2021",2020
901,s901,"May 11, 2021",2021
902,s902,"May 10, 2021",2019
903,s903,"May 9, 2021",2021
904,s904,"May 9, 2021",2021
905,s905,"May 8, 2021",2017
906,s906,"May 8, 2021",2021
907,s907,"May 7, 2021",1999
908,s908,"May 7, 2021",2020
909,s909,"May 7, 2021",2021
910,s910,"May 7, 2021",2021
911,s911,"May 7, 2021",2021
912,s912,"May 7, 2021",2017
913,s913,"May 7, 2021",2021
914,s914,"May 7, 2021",2020
915,s915,"May 7, 2021",2017
916,s916,"May 6, 2021",2020
917,s917,"May 6, 2021",2013
918,s918,"May 5, 2021",2019
919,s919,"May 5, 2021",2021
920,s920,"May 5, 2021",2021
921,s921,"May 4, 2021",2020
922,s922,"May 4, 2021",2018
923,s923,"May 4, 2021",2018
924,s924,"May 4, 2021",2021
925,s925,"May 1, 2021",2020
926,s926,"May 1, 2021",2010
927,s927,"May 1, 2021",2006
928,s928,"May 1, 2021",2010
929,s929,"May 1, 2021",1989
930,s930,"May 1, 2021",2017
931,s931,"May 1, 2021",2010
932,s932,"May 1, 2021",2005
933,s933,"May 1, 2021",2010
934,s934,"May 1, 2021",2009
935,s935,"May 1, 2021",2018
936,s936,"May 1, 2021",2012
937,s937,"May 1, 2021",2020
938,s938,"May 1, 2021",2017
939,s939,"May 1, 2021",2019
940,s940,"May 1, 2021",2013
941,s941,"May 1, 2021",2014
942,s942,"May 1, 2021",2013
943,s943,"May 1, 2021",2003
944,s944,"May 1, 2021",2008
945,s945,"May 1, 2021",2018
946,s946,"May 1, 2021",2020
947,s947,"May 1, 2021",1994
948,s948,"May 1, 2021",2009
949,s949,"May 1, 2021",2018
950,s950,"May 1, 2021",2011
951,s951,"May 1, 2021",2009
952,s952,"May 1, 2021",2002
953,s953,"May 1, 2021",2000
954,s954,"May 1, 2021",2016
955,s955,"May 1, 2021",2018
956,s956,"May 1, 2021",1992
957,s957,"May 1, 2021",2008
958,s958,"April 30, 2021",2021
959,s959,"April 30, 2021",2019
960,s960,"April 30, 2021",2021
961,s961,"April 30, 2021",2021
962,s962,"April 30, 2021",2021
963,s963,"April 30, 2021",2018
964,s964,"April 30, 2021",2021
965,s965,"April 29, 2021",2021
966,s966,"April 29, 2021",2021
967,s967,"April 28, 2021",2021
968,s968,"April 28, 2021",2021
969,s969,"April 28, 2021",2021
970,s970,"April 27, 2021",2014
971,s971,"April 27, 2021",2011
972,s972,"April 27, 2021",2018
973,s973,"April 27, 2021",2021
974,s974,"April 27, 2021",2020
975,s975,"April 24, 2021",2019
976,s976,"April 24, 2021",2021
977,s977,"April 23, 2021",2017
978,s978,"April 23, 2021",2016
979,s979,"April 23, 2021",2014
980,s980,"April 23, 2021",2013
981,s981,"April 23, 2021",2015
982,s982,"April 23, 2021",2004
983,s983,"April 23, 2021",2015
984,s984,"April 23, 2021",2021
985,s985,"April 23, 2021",2015
986,s986,"April 23, 2021",2015
987,s987,"April 23, 2021",2016
988,s988,"April 23, 2021",2019
989,s989,"April 23, 2021",2021
990,s990,"April 23, 2021",2017
991,s991,"April 23, 2021",2015
992,s992,"April 23, 2021",2020
993,s993,"April 23, 2021",2020
994,s994,"April 23, 2021",2021
995,s995,"April 23, 2021",2020
996,s996,"April 23, 2021",2001
997,s997,"April 22, 2021",2021
998,s998,"April 22, 2021",2021
999,s999,"April 22, 2021",2021
1000,s1000,"April 22, 2021",2021
1001,s1001,"April 22, 2021",2020
1002,s1002,"April 21, 2021",2015
1003,s1003,"April 21, 2021",2021
1004,s1004,"April 21, 2021",2021
1005,s1005,"April 20, 2021",2021
1006,s1006,"April 20, 2021",2013
1007,s1007,"April 20, 2021",2018
1008,s1008,"April 20, 2021",2017
1009,s1009,"April 20, 2021",2019
1010,s1010,"April 20, 2021",2020
1011,s1011,"April 20, 2021",2019
1012,s1012,"April 19, 2021",2014
1013,s1013,"April 19, 2021",2021
1014,s1014,"April 19, 2021",2016
1015,s1015,"April 19, 2021",2019
1016,s1016,"April 17, 2021",1992
1017,s1017,"April 17, 2021",2011
1018,s1018,"April 17, 2021",2010
1019,s1019,"April 17, 2021",2008
1020,s1020,"April 17, 2021",2001
1021,s1021,"April 17, 2021",2004
1022,s1022,"April 17, 2021",2010
1023,s1023,"April 17, 2021",2007
1024,s1024,"April 16, 2021",2021
1025,s1025,"April 16, 2021",2021
1026,s1026,"April 16, 2021",2021
1027,s1027,"April 16, 2021",2021
1028,s1028,"April 16, 2021",2015
1029,s1029,"April 16, 2021",2021
1030,s1030,"April 16, 2021",2013
1031,s1031,"April 16, 2021",2020
1032,s1032,"April 16, 2021",2020
1033,s1033,"April 16, 2021",2021
1034,s1034,"April 16, 2021",2013
1035,s1035,"April 16, 2021",2020
1036,s1036,"April 16, 2021",2017
1037,s1037,"April 16, 2021",2017
1038,s1038,"April 16, 2021",2021
1039,s1039,"April 15, 2021",2016
1040,s1040,"April 15, 2021",2020
1041,s1041,"April 15, 2021",2016
1042,s1042,"April 15, 2021",2016
1043,s1043,"April 15, 2021",2019
1044,s1044,"April 15, 2021",2006
1045,s1045,"April 15, 2021",2021
1046,s1046,"April 15, 2021",2020
1047,s1047,"April 15, 2021",2019
1048,s1048,"April 15, 2021",2018
1049,s1049,"April 15, 2021",2020
1050,s1050,"April 15, 2021",2019
1051,s1051,"April 15, 2021",2021
1052,s1052,"April 15, 2021",2003
1053,s1053,"April 15, 2021",2012
1054,s1054,"April 15, 2021",2014
1055,s1055,"April 15, 2021",2020
1056,s1056,"April 15, 2021",1981
1057,s1057,"April 14, 2021",2015
1058,s1058,"April 14, 2021",2021
1059,s1059,"April 14, 2021",2021
1060,s1060,"April 14, 2021",2018
1061,s1061,"April 14, 2021",2020
1062,s1062,"April 14, 2021",2020
1063,s1063,"April 14, 2021",2021
1064,s1064,"April 14, 2021",2019
1065,s1065,"April 14, 2021",2016
1066,s1066,"April 14, 2021",2019
1067,s1067,"April 14, 2021",2021
1068,s1068,"April 14, 2021",2020
1069,s1069,"April 14, 2021",2019
1070,s1070,"April 14, 2021",2020
1071,s1071,"April 14, 2021",2021
1072,s1072,"April 13, 2021",2017
1073,s1073,"April 13, 2021",2018
1074,s1074,"April 13, 2021",2018
1075,s1075,"April 13, 2021",2019
1076,s1076,"April 13, 2021",2021
1077,s1077,"April 13, 2021",2018
1078,s1078,"April 13, 2021",2019
1079,s1079,"April 13, 2021",2017
1080,s1080,"April 13, 2021",2020
1081,s1081,"April 12, 2021",2021
1082,s1082,"April 12, 2021",2018
1083,s1083,"April 11, 2021",2021
1084,s1084,"April 10, 2021",2020
1085,s1085,"April 9, 2021",2020
1086,s1086,"April 9, 2021",2021
1087,s1087,"April 9, 2021",2016
1088,s1088,"April 9, 2021",2021
1089,s1089,"April 9, 2021",2021
1090,s1090,"April 9, 2021",2021
1091,s1091,"April 8, 2021",2020
1092,s1092,"April 8, 2021",2021
1093,s1093,"April 7, 2021",2021
1094,s1094,"April 7, 2021",2021
1095,s1095,"April 7, 2021",2021
1096,s1096,"April 7, 2021",2021
1097,s1097,"April 6, 2021",2021
1098,s1098,"April 5, 2021",2020
1099,s1099,"April 5, 2021",2021
1100,s1100,"April 4, 2021",2020
1101,s1101,"April 4, 2021",2020
1102,s1102,"April 3, 2021",2013
1103,s1103,"April 2, 2021",2006
1104,s1104,"April 2, 2021",2018
1105,s1105,"April 2, 2021",2012
1106,s1106,"April 2, 2021",2021
1107,s1107,"April 2, 2021",2019
1108,s1108,"April 2, 2021",2018
1109,s1109,"April 2, 2021",2021
1110,s1110,"April 2, 2021",2021
1111,s1111,"April 2, 2021",2021
1112,s1112,"April 2, 2021",2008
1113,s1113,"April 2, 2021",2017
1114,s1114,"April 1, 2021",2009
1115,s1115,"April 1, 2021",2009
1116,s1116,"April 1, 2021",2012
1117,s1117,"April 1, 2021",2020
1118,s1118,"April 1, 2021",2019
1119,s1119,"April 1, 2021",2010
1120,s1120,"April 1, 2021",2015
1121,s1121,"April 1, 2021",2016
1122,s1122,"April 1, 2021",2001
1123,s1123,"April 1, 2021",2020
1124,s1124,"April 1, 2021",2021
1125,s1125,"April 1, 2021",1996
1126,s1126,"April 1, 2021",2017
1127,s1127,"April 1, 2021",1964
1128,s1128,"April 1, 2021",2021
1129,s1129,"April 1, 2021",2017
1130,s1130,"April 1, 2021",2016
1131,s1131,"April 1, 2021",2017
1132,s1132,"April 1, 2021",2017
1133,s1133,"April 1, 2021",2017
1134,s1134,"April 1, 2021",2016
1135,s1135,"April 1, 2021",2017
1136,s1136,"April 1, 2021",2010
1137,s1137,"April 1, 2021",2021
1138,s1138,"April 1, 2021",2019
1139,s1139,"April 1, 2021",2002
1140,s1140,"April 1, 2021",2009
1141,s1141,"April 1, 2021",1999
1142,s1142,"April 1, 2021",2016
1143,s1143,"April 1, 2021",2017
1144,s1144,"April 1, 2021",2021
1145,s1145,"April 1, 2021",2008
1146,s1146,"March 31, 2021",2018
1147,s1147,"March 31, 2021",2021
1148,s1148,"March 31, 2021",2020
1149,s1149,"March 31, 2021",2015
1150,s1150,"March 31, 2021",2005
1151,s1151,"March 30, 2021",2021
1152,s1152,"March 30, 2021",2021
1153,s1153,"March 30, 2021",2020
1154,s1154,"March 29, 2021",2013
1155,s1155,"March 28, 2021",2012
1156,s1156,"March 28, 2021",2021
1157,s1157,"March 26, 2021",2021
1158,s1158,"March 26, 2021",2021
1159,s1159,"March 26, 2021",2013
1160,s1160,"March 26, 2021",2018
1161,s1161,"March 26, 2021",1998
1162,s1162,"March 26, 2021",2020
1163,s1163,"March 26, 2021",2020
1164,s1164,"March 26, 2021",2021
1165,s1165,"March 26, 2021",2020
1166,s1166,"March 26, 2021",2021
1167,s1167,"March 26, 2021",2021
1168,s1168,"March 25, 2021",2021
1169,s1169,"March 25, 2021",2021
1170,s1170,"March 25, 2021",2021
1171,s1171,"March 25, 2021",2021
1172,s1172,"March 24, 2021",2021
1173,s1173,"March 23, 2021",2021
1174,s1174,"March 23, 2021",2021
1175,s1175,"March 23, 2021",2021
1176,s1176,"March 22, 2021",2013
1177,s1177,"March 20, 2021",2020
1178,s1178,"March 20, 2021",2020
1179,s1179,"March 20, 2021",2020
1180,s1180,"March 20, 2021",2010
1181,s1181,"March 19, 2021",2021
1182,s1182,"March 19, 2021",2021
1183,s1183,"March 19, 2021",2021
1184,s1184,"March 19, 2021",2020
1185,s1185,"March 19, 2021",2021
1186,s1186,"March 19, 2021",2020
1187,s1187,"March 18, 2021",2021
1188,s1188,"March 18, 2021",2021
1189,s1189,"March 18, 2021",2021
1190,s1190,"March 18, 2021",2021
1191,s1191,"March 18, 2021",2020
1192,s1192,"March 18, 2021",2014
1193,s1193,"March 18, 2021",2020
1194,s1194,"March 18, 2021",2020
1195,s1195,"March 17, 2021",2017
1196,s1196,"March 17, 2021",2021
1197,s1197,"March 17, 2021",2021
1198,s1198,"March 16, 2021",2014
1199,s1199,"March 16, 2021",2021
1200,s1200,"March 16, 2021",2012
1201,s1201,"March 16, 2021",2021
1202,s1202,"March 15, 2021",2021
1203,s1203,"March 15, 2021",2021
1204,s1204,"March 15, 2021",2016
1205,s1205,"March 15, 2021",2020
1206,s1206,"March 15, 2021",2021
1207,s1207,"March 15, 2021",2021
1208,s1208,"March 14, 2021",2020
1209,s1209,"March 12, 2021",2015
1210,s1210,"March 12, 2021",2020
1211,s1211,"March 12, 2021",2021
1212,s1212,"March 12, 2021",2015
1213,s1213,"March 12, 2021",2021
1214,s1214,"March 12, 2021",2021
1215,s1215,"March 12, 2021",2020
1216,s1216,"March 12, 2021",2010
1217,s1217,"March 12, 2021",2013
1218,s1218,"March 12, 2021",2021
1219,s1219,"March 12, 2021",2021
1220,s1220,"March 12, 2021",2016
1221,s1221,"March 11, 2021",2021
1222,s1222,"March 11, 2021",2020
1223,s1223,"March 11, 2021",2020
1224,s1224,"March 10, 2021",2021
1225,s1225,"March 10, 2021",2021
1226,s1226,"March 10, 2021",2021
1227,s1227,"March 9, 2021",2021
1228,s1228,"March 8, 2021",2021
1229,s1229,"March 8, 2021",2021
1230,s1230,"March 6, 2021",2015
1231,s1231,"March 5, 2021",2021
1232,s1232,"March 5, 2021",2021
1233,s1233,"March 5, 2021",2021
1234,s1234,"March 5, 2021",2020
1235,s1235,"March 5, 2021",2021
1236,s1236,"March 5, 2021",2021
1237,s1237,"March 5, 2021",2021
1238,s1238,"March 4, 2021",2020
1239,s1239,"March 4, 2021",2021
1240,s1240,"March 4, 2021",2013
1241,s1241,"March 4, 2021",2013
1242,s1242,"March 3, 2021",2021
1243,s1243,"March 3, 2021",2021
1244,s1244,"March 2, 2021",2014
1245,s1245,"March 2, 2021",2020
1246,s1246,"March 2, 2021",2021
1247,s1247,"March 1, 2021",2019
1248,s1248,"March 1, 2021",2009
1249,s1249,"March 1, 2021",2021
1250,s1250,"March 1, 2021",2021
1251,s1251,"March 1, 2021",2021
1252,s1252,"March 1, 2021",1990
1253,s1253,"March 1, 2021",2018
1254,s1254,"March 1, 2021",2019
1255,s1255,"March 1, 2021",1988
1256,s1256,"March 1, 2021",2011
1257,s1257,"March 1, 2021",2006
1258,s1258,"February 28, 2021",2011
1259,s1259,"February 26, 2021",2021
1260,s1260,"February 26, 2021",2016
1261,s1261,"February 26, 2021",2021
1262,s1262,"February 26, 2021",2006
1263,s1263,"February 26, 2021",2021
1264,s1264,"February 26, 2021",2015
1265,s1265,"February 26, 2021",2011
1266,s1266,"February 26, 2021",2021
1267,s1267,"February 26, 2021",2008
1268,s1268,"February 26, 2021",2014
1269,s1269,"February 25, 2021",2019
1270,s1270,"February 25, 2021",2021
1271,s1271,"February 25, 2021",2018
1272,s1272,"February 25, 2021",2018
1273,s1273,"February 24, 2021",2021
1274,s1274,"February 24, 2021",2020
1275,s1275,"February 24, 2021",2021
1276,s1276,"February 24, 2021",2021
1277,s1277,"February 24, 2021",2019
1278,s1278,"February 24, 2021",2021
1279,s1279,"February 23, 2021",2021
1280,s1280,"February 23, 2021",2020
1281,s1281,"February 23, 2021",2021
1282,s1282,"February 23, 2021",2021
1283,s1283,"February 22, 2021",2020
1284,s1284,"February 21, 2021",2013
1285,s1285,"February 21, 2021",2016
1286,s1286,"February 21, 2021",2021
1287,s1287,"February 20, 2021",2020
1288,s1288,"February 20, 2021",2021
1289,s1289,"February 20, 2021",2018
1290,s1290,"February 20, 2021",2020
1291,s1291,"February 19, 2021",2021
1292,s1292,"February 19, 2021",2020
1293,s1293,"February 19, 2021",2017
1294,s1294,"February 19, 2021",2021
1295,s1295,"February 19, 2021",2021
1296,s1296,"February 18, 2021",2019
1297,s1297,"February 18, 2021",2021
1298,s1298,"February 18, 2021",2018
1299,s1299,"February 18, 2021",2021
1300,s1300,"February 18, 2021",2021
1301,s1301,"February 17, 2021",2021
1302,s1302,"February 17, 2021",2021
1303,s1303,"February 17, 2021",2021
1304,s1304,"February 17, 2021",2018
1305,s1305,"February 16, 2021",2021
1306,s1306,"February 16, 2021",2002
1307,s1307,"February 16, 2021",2020
1308,s1308,"February 16, 2021",2017
1309,s1309,"February 15, 2021",2021
1310,s1310,"February 15, 2021",2018
1311,s1311,"February 15, 2021",2021
1312,s1312,"February 14, 2021",2021
1313,s1313,"February 13, 2021",2020
1314,s1314,"February 12, 2021",2021
1315,s1315,"February 12, 2021",2005
1316,s1316,"February 12, 2021",2021
1317,s1317,"February 12, 2021",2019
1318,s1318,"February 12, 2021",2021
1319,s1319,"February 12, 2021",2021
1320,s1320,"February 12, 2021",2021
1321,s1321,"February 11, 2021",2019
1322,s1322,"February 11, 2021",2016
1323,s1323,"February 11, 2021",2018
1324,s1324,"February 11, 2021",2020
1325,s1325,"February 11, 2021",2012
1326,s1326,"February 11, 2021",2021
1327,s1327,"February 11, 2021",2021
1328,s1328,"February 11, 2021",2008
1329,s1329,"February 10, 2021",2021
1330,s1330,"February 10, 2021",2021
1331,s1331,"February 10, 2021",2019
1332,s1332,"February 9, 2021",1945
1333,s1333,"February 8, 2021",2008
1334,s1334,"February 8, 2021",2016
1335,s1335,"February 7, 2021",2020
1336,s1336,"February 6, 2021",2020
1337,s1337,"February 5, 2021",2017
1338,s1338,"February 5, 2021",2017
1339,s1339,"February 5, 2021",2021
1340,s1340,"February 5, 2021",2021
1341,s1341,"February 5, 2021",2020
1342,s1342,"February 5, 2021",2021
1343,s1343,"February 5, 2021",2021
1344,s1344,"February 5, 2021",2021
1345,s1345,"February 5, 2021",2020
1346,s1346,"February 5, 2021",2021
1347,s1347,"February 3, 2021",2020
1348,s1348,"February 3, 2021",2020
1349,s1349,"February 3, 2021",2021
1350,s1350,"February 3, 2021",2012
1351,s1351,"February 3, 2021",2018
1352,s1352,"February 2, 2021",2020
1353,s1353,"February 2, 2021",2021
1354,s1354,"February 1, 2021",1997
1355,s1355,"February 1, 2021",2019
1356,s1356,"February 1, 2021",2018
1357,s1357,"February 1, 2021",2018
1358,s1358,"February 1, 2021",2019
1359,s1359,"February 1, 2021",2010
1360,s1360,"February 1, 2021",2008
1361,s1361,"February 1, 2021",2020
1362,s1362,"February 1, 2021",2019
1363,s1363,"February 1, 2021",2015
1364,s1364,"February 1, 2021",2019
1365,s1365,"February 1, 2021",2005
1366,s1366,"February 1, 2021",2019
1367,s1367,"January 31, 2021",2020
1368,s1368,"January 31, 2021",2018
1369,s1369,"January 29, 2021",2021
1370,s1370,"January 29, 2021",2021
1371,s1371,"January 29, 2021",2021
1372,s1372,"January 29, 2021",2021
1373,s1373,"January 28, 2021",2021
1374,s1374,"January 27, 2021",2021
1375,s1375,"January 27, 2021",2021
1376,s1376,"January 27, 2021",2021
1377,s1377,"January 27, 2021",2020
1378,s1378,"January 27, 2021",2018
1379,s1379,"January 27, 2021",2021
1380,s1380,"January 26, 2021",2018
1381,s1381,"January 26, 2021",2021
1382,s1382,"January 26, 2021",2019
1383,s1383,"January 26, 2021",2019
1384,s1384,"January 22, 2021",2021
1385,s1385,"January 22, 2021",2021
1386,s1386,"January 22, 2021",2019
1387,s1387,"January 22, 2021",2020
1388,s1388,"January 22, 2021",2010
