Restaurant ID,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu
16512186,No,No,No,No
16512333,No,No,No,No
16512336,No,No,No,No
16519168,No,No,No,No
130021,No,No,No,No
130567,No,No,No,No
130008,No,No,No,No
16519267,No,No,No,No
130535,No,No,No,No
130699,No,No,No,No
16512168,No,No,No,No
130888,No,No,No,No
16519231,No,No,No,No
16541849,No,No,No,No
18022206,No,No,No,No
18396451,No,No,No,No
18237941,Yes,Yes,No,No
2787,Yes,Yes,No,No
3431,Yes,Yes,No,No
303699,No,No,No,No
5915,No,No,No,No
7076,No,No,No,No
311866,No,No,No,No
300439,No,Yes,No,No
18458334,No,Yes,No,No
18353710,No,No,No,No
18291229,No,No,No,No
18398616,No,No,No,No
18430561,No,No,No,No
18445248,No,No,No,No
18313132,No,No,No,No
18433874,No,Yes,No,No
18291231,No,No,No,No
18477541,No,No,No,No
18352271,No,No,No,No
18291233,No,No,No,No
18441809,No,No,No,No
18349508,No,No,No,No
18217127,No,No,No,No
18471335,No,No,No,No
18458335,No,No,No,No
18429842,No,No,No,No
5904,Yes,No,No,No
5876,Yes,No,No,No
872,No,Yes,No,No
18365849,No,Yes,No,No
227,No,No,No,No
3446,No,Yes,No,No
300100,Yes,Yes,No,No
8597,No,Yes,No,No
3449,No,Yes,No,No
303749,Yes,Yes,No,No
18349898,Yes,Yes,No,No
18349892,No,Yes,No,No
18425752,No,Yes,No,No
7507,Yes,No,No,No
300490,Yes,No,No,No
300488,Yes,No,No,No
18306521,Yes,No,No,No
309090,Yes,No,No,No
18441709,No,No,No,No
18441707,No,No,No,No
304832,No,No,No,No
311297,Yes,Yes,No,No
303858,Yes,No,No,No
302288,No,Yes,No,No
18233573,Yes,Yes,No,No
309015,Yes,No,No,No
18382344,Yes,Yes,No,No
18254537,Yes,No,No,No
4358,Yes,No,No,No
2443,Yes,No,No,No
270,No,Yes,No,No
309252,Yes,Yes,No,No
18303709,Yes,No,No,No
18409224,No,No,No,No
18277179,No,No,No,No
308570,Yes,Yes,No,No
308263,No,Yes,No,No
306133,Yes,Yes,No,No
306142,No,Yes,No,No
308609,No,Yes,No,No
18383453,Yes,No,No,No
305478,No,Yes,No,No
308357,Yes,No,No,No
306128,Yes,No,No,No
308020,No,Yes,No,No
309883,No,No,No,No
306132,Yes,Yes,No,No
306956,Yes,No,No,No
305862,No,Yes,No,No
307309,Yes,Yes,No,No
306131,No,Yes,No,No
306127,Yes,Yes,No,No
313149,No,No,No,No
306001,No,No,No,No
308016,No,No,No,No
18336509,No,Yes,No,No
18336176,Yes,No,No,No
18383472,No,Yes,No,No
18292448,No,Yes,No,No
306134,Yes,No,No,No
306946,No,No,No,No
18289242,Yes,Yes,No,No
18277030,Yes,Yes,No,No
306153,Yes,Yes,No,No
308022,No,No,No,No
305905,Yes,No,No,No
18245277,Yes,Yes,No,No
305670,Yes,No,No,No
305815,Yes,Yes,No,No
18208920,Yes,No,No,No
306046,No,No,No,No
18381226,Yes,No,No,No
4992,Yes,No,No,No
300749,No,Yes,No,No
278,No,No,No,No
225,No,No,No,No
18337929,Yes,Yes,No,No
5960,Yes,No,No,No
1664,No,Yes,No,No
157,No,No,No,No
18235155,No,Yes,No,No
310211,No,Yes,No,No
3346,Yes,Yes,No,No
310854,No,Yes,No,No
18247015,No,Yes,No,No
309387,Yes,Yes,No,No
7418,No,Yes,No,No
1455,No,Yes,No,No
18241867,No,No,No,No
308889,No,Yes,No,No
4620,No,No,No,No
18322666,No,Yes,No,No
311718,Yes,Yes,No,No
18255106,No,No,No,No
4876,No,Yes,No,No
631,No,No,No,No
226,No,No,No,No
8805,No,No,No,No
3540,No,No,No,No
311579,No,No,No,No
303709,No,Yes,No,No
18391156,No,No,No,No
301319,No,No,No,No
158,No,No,No,No
1360,No,Yes,No,No
310737,Yes,Yes,No,No
4762,No,Yes,No,No
311736,No,No,No,No
311116,No,Yes,No,No
3483,No,No,No,No
18308025,No,No,No,No
307272,No,Yes,No,No
18025115,No,No,No,No
18454285,No,No,No,No
1687,No,No,No,No
308605,No,No,No,No
18422652,No,No,No,No
18131568,No,No,No,No
18034048,No,No,No,No
18138457,No,No,No,No
313272,No,No,No,No
9778,No,Yes,No,No
312523,No,No,No,No
18424575,No,Yes,No,No
18204463,No,Yes,No,No
307627,No,Yes,No,No
301302,No,Yes,No,No
312995,No,Yes,No,No
308577,No,Yes,No,No
313376,No,Yes,No,No
312536,No,Yes,No,No
310385,No,Yes,No,No
18464003,No,Yes,No,No
18349915,No,No,No,No
18299228,No,No,No,No
18034074,No,No,No,No
311080,No,Yes,No,No
18462603,No,No,No,No
18481295,No,No,No,No
18472765,No,No,No,No
18499452,No,No,No,No
18500652,No,No,No,No
18361580,No,No,No,No
18417487,No,No,No,No
18462605,No,No,No,No
18462609,No,No,No,No
3565,No,Yes,No,No
18367364,No,No,No,No
1028,No,Yes,No,No
308673,No,No,No,No
18383473,No,Yes,No,No
18444416,No,No,No,No
18161609,No,No,No,No
611,No,No,No,No
18322677,No,Yes,No,No
18204847,No,Yes,Yes,No
308044,No,Yes,No,No
18294819,No,Yes,Yes,No
309697,No,Yes,No,No
18444353,No,Yes,No,No
304185,No,No,No,No
18383489,No,No,No,No
312022,No,Yes,No,No
18425765,No,Yes,No,No
2827,No,No,No,No
18223957,No,No,No,No
18492107,No,No,No,No
300074,No,Yes,No,No
305096,No,Yes,Yes,No
18336206,No,Yes,No,No
303094,No,Yes,No,No
306858,No,Yes,No,No
312562,No,Yes,No,No
307935,No,Yes,No,No
302184,No,No,No,No
1694,No,No,No,No
309541,Yes,No,No,No
18161587,No,Yes,No,No
18258475,No,No,No,No
313209,No,Yes,No,No
302229,No,Yes,No,No
18441196,No,No,No,No
18398610,No,Yes,No,No
18237322,No,Yes,No,No
309696,No,Yes,No,No
18357544,No,Yes,No,No
18431563,No,No,No,No
18337747,No,Yes,No,No
18258477,No,Yes,No,No
18396189,No,No,No,No
6915,No,No,No,No
18233576,No,Yes,No,No
18256890,No,Yes,No,No
18384115,No,Yes,No,No
18352208,No,Yes,No,No
4171,No,Yes,No,No
18238279,No,Yes,No,No
18286517,No,Yes,No,No
575,No,Yes,No,No
18280305,No,No,No,No
18359286,No,Yes,No,No
18450609,No,Yes,No,No
18237324,No,Yes,No,No
18461214,No,No,No,No
18294226,No,Yes,No,No
18383513,Yes,No,No,No
18372311,No,Yes,No,No
4172,No,Yes,No,No
310525,No,Yes,No,No
300054,No,Yes,No,No
301278,No,No,No,No
18451182,No,Yes,No,No
18384142,No,Yes,No,No
18241498,No,No,No,No
18265384,No,Yes,No,No
311494,No,Yes,Yes,No
7078,Yes,Yes,No,No
307185,No,Yes,No,No
18371404,No,Yes,No,No
18281982,No,Yes,No,No
311725,No,Yes,No,No
18365994,No,Yes,No,No
18254524,No,Yes,No,No
18070480,No,Yes,Yes,No
312261,No,Yes,No,No
18433890,No,Yes,No,No
18138434,No,Yes,No,No
303100,No,Yes,No,No
18025125,No,Yes,No,No
18425140,No,Yes,No,No
18241497,No,Yes,No,No
18153541,Yes,Yes,No,No
18339049,No,Yes,No,No
18232093,No,Yes,No,No
18361762,No,Yes,No,No
18025098,No,Yes,No,No
18337913,No,Yes,No,No
18138446,No,Yes,No,No
18383447,No,Yes,No,No
18381262,No,Yes,No,No
18349894,No,No,No,No
304552,Yes,Yes,No,No
4618,No,No,No,No
307366,No,No,No,No
18366026,Yes,No,No,No
9895,Yes,Yes,No,No
18453035,Yes,No,No,No
302455,Yes,Yes,No,No
308248,No,No,No,No
313047,Yes,Yes,No,No
8241,Yes,No,No,No
18341926,Yes,Yes,No,No
308023,No,Yes,No,No
311486,Yes,Yes,No,No
18138430,Yes,No,No,No
18361778,Yes,No,No,No
9742,No,Yes,No,No
7518,Yes,No,No,No
7516,Yes,No,No,No
3586,No,Yes,No,No
313264,No,Yes,No,No
311805,Yes,No,No,No
308897,No,Yes,No,No
2825,Yes,Yes,No,No
9674,No,Yes,No,No
18276997,No,No,No,No
18336180,No,Yes,No,No
311061,No,Yes,No,No
18312471,No,Yes,No,No
18378048,Yes,Yes,No,No
18462584,No,Yes,No,No
5019,No,No,No,No
4719,Yes,No,No,No
305400,Yes,No,No,No
309141,No,No,No,No
302880,Yes,Yes,No,No
303960,No,No,No,No
9773,No,No,No,No
309125,Yes,No,No,No
18463965,Yes,No,No,No
18408054,No,Yes,No,No
2091,No,Yes,No,No
305790,No,Yes,Yes,No
3445,No,Yes,No,No
312111,Yes,No,No,No
2475,Yes,No,No,No
18361772,No,Yes,No,No
308553,No,Yes,No,No
307043,Yes,Yes,No,No
307304,No,No,No,No
18427868,No,Yes,No,No
2148,Yes,Yes,No,No
18450874,No,No,No,No
18408063,No,Yes,No,No
18393697,No,No,No,No
8931,No,Yes,No,No
306880,No,No,No,No
18408031,No,Yes,No,No
304897,No,No,No,No
309136,No,No,No,No
307580,Yes,Yes,No,No
18430557,Yes,No,No,No
18441771,Yes,No,No,No
18460311,No,Yes,No,No
18161583,No,Yes,No,No
18237346,No,Yes,No,No
311662,Yes,Yes,No,No
18430602,No,Yes,No,No
5172,No,Yes,No,No
6643,No,Yes,No,No
300978,No,No,No,No
311640,Yes,No,No,No
311629,Yes,No,No,No
303430,Yes,No,No,No
303486,No,No,No,No
309423,Yes,No,No,No
309421,Yes,No,No,No
308390,No,Yes,No,No
308473,No,Yes,No,No
308997,No,Yes,No,No
308470,No,Yes,No,No
308477,No,Yes,No,No
307786,No,No,No,No
308447,No,Yes,No,No
17977796,Yes,No,No,No
17977757,Yes,No,No,No
4256,Yes,No,No,No
18306548,No,Yes,No,No
5032,Yes,No,No,No
7472,Yes,No,No,No
302336,Yes,No,No,No
8413,No,No,No,No
8437,No,No,No,No
8019,Yes,No,No,No
307416,Yes,No,No,No
18369743,Yes,No,No,No
307533,Yes,No,No,No
307225,Yes,No,No,No
307426,Yes,No,No,No
6700,Yes,No,No,No
300538,No,No,No,No
4879,No,No,No,No
18198441,No,Yes,No,No
18334445,No,Yes,No,No
302920,No,No,No,No
18430882,No,No,No,No
313204,No,Yes,Yes,No
303477,No,Yes,No,No
5230,Yes,No,No,No
3582,Yes,No,No,No
303470,No,No,No,No
429,No,No,No,No
18034040,Yes,No,No,No
17953932,No,Yes,No,No
312668,Yes,No,No,No
997,No,No,No,No
2144,Yes,Yes,No,No
305682,No,Yes,No,No
17953934,No,Yes,No,No
3855,Yes,No,No,No
310445,No,Yes,No,No
892,No,Yes,No,No
2056,No,No,No,No
307509,No,Yes,No,No
797,No,No,No,No
308013,Yes,No,No,No
2760,No,No,No,No
8913,Yes,No,No,No
311759,No,No,No,No
18446889,No,No,No,No
9957,No,No,No,No
308840,No,No,No,No
18432226,No,Yes,No,No
311777,No,No,No,No
2064,No,Yes,No,No
311758,No,No,No,No
514,No,Yes,No,No
18408212,No,No,No,No
2061,No,No,No,No
2458,No,Yes,No,No
420,Yes,No,No,No
1599,No,Yes,No,No
159,No,Yes,No,No
300119,No,No,No,No
18466924,No,No,No,No
18354984,No,Yes,No,No
1096,No,No,No,No
18336208,No,No,No,No
3213,Yes,Yes,No,No
18381642,Yes,No,No,No
338,No,No,No,No
1245,Yes,Yes,No,No
18381233,No,Yes,No,No
18153552,Yes,No,No,No
18082232,No,No,No,No
3585,Yes,No,No,No
305698,No,Yes,No,No
18337917,Yes,No,No,No
6847,No,No,No,No
8147,Yes,Yes,No,No
18198825,No,No,No,No
302044,No,No,No,No
18399220,No,No,No,No
5084,No,No,No,No
302024,No,No,No,No
18396399,No,No,No,No
309987,No,No,No,No
18358183,No,Yes,No,No
304713,No,No,No,No
18396200,No,No,No,No
301358,No,No,No,No
6834,No,No,No,No
6835,No,No,No,No
302041,Yes,No,No,No
310412,No,Yes,No,No
18350120,No,No,No,No
301989,No,No,No,No
2107,No,No,No,No
1029,No,No,No,No
18144475,No,Yes,No,No
18331053,No,No,No,No
18383525,No,Yes,No,No
1019,No,No,No,No
18311926,No,No,No,No
302037,No,No,No,No
18396397,No,No,No,No
302027,No,No,No,No
306938,No,No,No,No
17977759,No,No,No,No
309986,No,Yes,No,No
301800,No,No,No,No
2177,No,No,No,No
304718,No,No,No,No
310493,No,No,No,No
18017239,No,No,No,No
18372397,No,No,No,No
304700,No,No,No,No
18492087,No,No,No,No
18396391,No,No,No,No
18370499,No,No,No,No
18336543,No,No,No,No
3603,No,Yes,No,No
313043,No,No,No,No
230,No,No,No,No
18322641,No,Yes,No,No
18391155,No,No,No,No
18285742,Yes,Yes,No,No
18285725,No,Yes,No,No
18383488,No,Yes,No,No
18285745,No,No,No,No
18391159,No,Yes,No,No
18391132,Yes,No,No,No
18272387,No,No,No,No
8651,No,No,No,No
18291436,No,No,No,No
301936,No,No,No,No
18264717,No,No,No,No
7083,No,No,No,No
312105,No,Yes,No,No
18311942,No,No,No,No
18430874,No,No,No,No
18144481,No,No,No,No
18264977,No,No,No,No
303859,Yes,No,No,No
5106,No,Yes,No,No
308726,No,No,No,No
303209,No,No,No,No
18375401,No,No,No,No
18396428,No,No,No,No
18396178,No,No,No,No
18346735,No,No,No,No
303697,No,No,No,No
18463987,No,No,No,No
18463989,No,No,No,No
304771,No,No,No,No
311850,No,No,No,No
18471289,No,No,No,No
18324432,No,No,No,No
18476508,No,No,No,No
18350153,No,No,No,No
18472669,No,No,No,No
18463993,No,No,No,No
18476498,No,No,No,No
18471248,No,No,No,No
18464002,No,No,No,No
18478377,No,No,No,No
18244261,No,No,No,No
18274332,No,No,No,No
18460280,No,No,No,No
18263500,No,No,No,No
18463994,No,No,No,No
18449816,No,No,No,No
309341,No,No,No,No
18423904,No,No,No,No
18462613,No,No,No,No
18396180,No,No,No,No
303865,No,No,No,No
7096,No,No,No,No
18463972,No,No,No,No
18463996,No,No,No,No
18463992,No,No,No,No
18393708,No,No,No,No
306037,Yes,No,No,No
5720,Yes,No,No,No
5721,No,No,No,No
1670,Yes,No,No,No
7573,Yes,No,No,No
3243,Yes,No,No,No
305171,No,Yes,No,No
3536,No,No,No,No
6743,No,No,No,No
18458663,No,No,No,No
312269,No,Yes,No,No
308732,Yes,Yes,No,No
6747,No,No,No,No
6804,No,No,No,No
301506,No,No,No,No
1284,No,Yes,No,No
1313,No,Yes,No,No
301737,No,No,No,No
18455518,No,No,No,No
18398606,No,Yes,No,No
309030,No,Yes,No,No
3909,No,Yes,No,No
4290,Yes,No,No,No
1452,No,No,No,No
303779,No,No,No,No
554,No,No,No,No
3953,No,No,No,No
18368009,No,No,No,No
305242,Yes,No,No,No
18419914,No,No,No,No
303730,No,No,No,No
18462214,No,No,No,No
309272,No,No,No,No
18311957,No,No,No,No
18218304,No,No,No,No
18252419,No,No,No,No
606,No,No,No,No
18133490,No,Yes,No,No
18291476,No,No,No,No
2071,No,No,No,No
18445653,No,No,No,No
18466800,No,No,No,No
303743,No,No,No,No
300174,No,No,No,No
18461280,No,No,No,No
6709,No,No,No,No
18070491,No,No,No,No
302907,No,Yes,No,No
889,No,Yes,No,No
18337904,No,No,No,No
18415355,No,Yes,No,No
853,No,No,No,No
2620,No,No,No,No
310155,No,Yes,No,No
5061,Yes,No,No,No
18460326,No,No,No,No
18471259,No,Yes,No,No
4122,No,No,No,No
1140,No,Yes,No,No
1145,No,No,No,No
887,No,No,No,No
18461599,No,No,No,No
18387990,No,Yes,No,No
9169,No,No,No,No
5129,Yes,No,No,No
1131,Yes,No,No,No
303747,No,No,No,No
329,No,Yes,No,No
303765,No,No,No,No
7225,Yes,No,No,No
18382626,No,No,No,No
5068,No,No,No,No
18500628,No,No,No,No
18268726,No,No,No,No
6913,No,No,No,No
18398604,No,Yes,No,No
300156,No,No,No,No
18241516,No,No,No,No
311166,No,No,No,No
18025110,No,Yes,Yes,No
308223,No,No,No,No
6832,No,Yes,No,No
18286626,No,No,No,No
311770,No,No,No,No
301221,Yes,No,No,No
8833,No,No,No,No
312438,No,No,No,No
18153548,No,No,No,No
18449792,No,Yes,No,No
18380639,No,Yes,No,No
17953920,No,No,No,No
2154,No,No,No,No
18384112,No,No,No,No
9646,No,Yes,No,No
18482069,No,No,No,No
18451168,No,No,No,No
18492042,No,No,No,No
310632,No,No,No,No
18481290,No,No,No,No
18469972,No,No,No,No
18342375,No,No,No,No
310515,No,No,No,No
18449658,No,No,No,No
18396426,No,No,No,No
18489522,No,No,No,No
18444299,No,No,No,No
18449785,No,No,No,No
18449662,No,No,No,No
18432664,No,No,No,No
304793,No,No,No,No
302256,No,No,No,No
18312631,No,No,No,No
18449666,No,No,No,No
18396191,No,No,No,No
302251,No,No,No,No
18466943,No,No,No,No
18238248,No,Yes,No,No
18420426,No,Yes,No,No
18466973,No,No,No,No
18446482,No,No,No,No
18372325,No,Yes,No,No
18291458,No,No,No,No
18485789,No,No,No,No
313477,No,Yes,No,No
18133515,No,No,No,No
18312451,No,No,No,No
18312606,No,No,No,No
18144444,No,No,No,No
18492641,No,No,No,No
18463956,No,No,No,No
18365988,No,Yes,No,No
18463970,Yes,Yes,No,No
309867,No,Yes,No,No
18412887,No,Yes,No,No
18423107,No,Yes,No,No
4121,No,Yes,No,No
305072,Yes,No,No,No
18421938,No,No,No,No
18481321,No,Yes,No,No
18489829,No,No,No,No
18414487,No,Yes,No,No
18449656,No,No,No,No
313105,Yes,No,No,No
300772,Yes,No,No,No
836,No,Yes,No,No
3606,No,No,No,No
305996,Yes,Yes,No,No
18418247,Yes,No,No,No
18365987,Yes,No,No,No
18337894,Yes,No,No,No
4398,Yes,Yes,No,No
18336483,Yes,No,No,No
496,No,Yes,No,No
4133,Yes,Yes,No,No
5065,No,No,No,No
313393,No,No,No,No
5052,Yes,No,No,No
18128900,Yes,No,No,No
309339,Yes,No,No,No
5104,No,Yes,No,No
18254529,Yes,No,No,No
17953909,Yes,Yes,No,No
310203,Yes,Yes,No,No
18238250,Yes,No,No,No
305272,No,No,No,No
1851,Yes,No,No,No
18446415,Yes,No,No,No
18261703,Yes,No,No,No
18241517,Yes,No,No,No
18252386,No,No,No,No
18281955,No,No,No,No
4959,No,No,No,No
18037822,No,No,No,No
3575,Yes,Yes,No,No
18273972,Yes,Yes,No,No
8430,Yes,Yes,No,No
18157413,Yes,No,No,No
18422475,No,No,No,No
18435794,Yes,No,No,No
18429166,Yes,No,No,No
18264995,No,Yes,No,No
18025114,Yes,No,No,No
310799,No,No,No,No
306719,No,No,No,No
18285721,No,No,No,No
598,No,No,No,No
300066,No,Yes,No,No
18396412,No,No,No,No
18249121,No,Yes,No,No
18241877,No,No,No,No
310461,No,Yes,No,No
18385781,No,No,No,No
18360098,No,Yes,No,No
300491,No,No,No,No
307678,No,No,No,No
18352295,No,No,No,No
18451594,No,Yes,No,No
18391176,No,No,No,No
313456,No,No,No,No
304518,No,No,No,No
6896,No,No,No,No
18441701,No,No,No,No
4154,No,Yes,No,No
18376925,No,Yes,No,No
2180,No,Yes,No,No
18224532,No,Yes,No,No
18356357,Yes,Yes,No,No
18175268,No,Yes,No,No
5004,No,Yes,No,No
308617,No,Yes,No,No
304351,No,Yes,No,No
18354655,No,No,No,No
18391141,No,No,No,No
18492062,No,No,No,No
18324806,No,No,No,No
18354665,No,Yes,No,No
309543,Yes,Yes,No,No
18419875,No,No,No,No
18358189,No,No,No,No
18352250,No,No,No,No
18435789,No,No,No,No
308199,No,No,No,No
18393717,No,No,No,No
18458642,No,No,No,No
18458635,No,No,No,No
18447121,No,No,No,No
18313136,No,No,No,No
18358175,No,No,No,No
18357944,No,No,No,No
18384132,No,No,No,No
18458643,No,No,No,No
18292436,No,No,No,No
18345759,No,No,No,No
18352657,No,No,No,No
18458637,No,No,No,No
18352655,No,No,No,No
18458641,No,No,No,No
304142,No,Yes,No,No
18433016,No,Yes,No,No
312683,No,No,No,No
18037824,No,Yes,No,No
303848,No,Yes,No,No
18273536,No,Yes,No,No
18291450,No,No,No,No
18345780,No,No,No,No
18303712,No,Yes,No,No
309021,No,No,No,No
306477,No,No,No,No
18303698,No,Yes,No,No
18381664,No,Yes,No,No
18161601,No,No,No,No
18279913,No,No,No,No
18268733,No,Yes,No,No
18204811,No,Yes,No,No
18476542,No,No,No,No
18279459,No,No,No,No
18409216,No,No,No,No
313408,No,No,No,No
18345770,No,No,No,No
18499475,No,No,No,No
18034069,No,No,No,No
18396431,No,No,No,No
18392211,No,No,No,No
18291213,No,No,No,No
18350136,No,No,No,No
310454,No,No,No,No
18446413,No,No,No,No
18499471,No,No,No,No
18124387,No,No,No,No
18499459,No,No,No,No
894,No,Yes,No,No
5079,No,No,No,No
18289241,No,No,No,No
18352682,No,No,No,No
18352658,No,No,No,No
18241896,Yes,Yes,No,No
18363062,No,Yes,No,No
18380197,No,No,No,No
18472639,No,Yes,No,No
18351822,No,No,No,No
18388168,No,Yes,No,No
18472449,No,Yes,No,No
18314053,No,No,No,No
300654,No,No,No,No
18144467,No,No,No,No
18332527,No,Yes,No,No
18423797,No,No,No,No
18265424,No,No,No,No
311534,No,No,No,No
18124345,No,No,No,No
5190,No,No,No,No
310235,No,Yes,No,No
18251519,No,No,No,No
6764,No,No,No,No
18345767,No,No,No,No
313401,No,Yes,No,No
307398,No,Yes,No,No
309763,Yes,No,No,No
18439540,No,Yes,Yes,No
5011,No,No,No,No
18265720,No,No,No,No
18444356,No,No,No,No
18419894,No,Yes,No,No
18254541,No,Yes,No,No
18393709,No,No,No,No
18421493,No,No,No,No
18464628,No,No,No,No
18398590,No,No,No,No
18476986,No,No,No,No
312560,No,No,No,No
18391166,No,No,No,No
18464624,No,No,No,No
18464616,No,No,No,No
18393725,No,No,No,No
18438453,No,No,No,No
18365603,No,No,No,No
18388039,No,No,No,No
18495252,No,No,No,No
18421502,No,No,No,No
18464630,No,No,No,No
18335897,No,No,No,No
5935,No,No,No,No
18421476,No,No,No,No
305140,No,No,No,No
18464618,No,No,No,No
18464626,No,No,No,No
18261727,No,No,No,No
18319384,No,No,No,No
306540,No,No,No,No
304524,No,Yes,No,No
2087,No,No,No,No
18439516,No,Yes,Yes,No
5588,No,Yes,No,No
311975,No,No,No,No
6897,No,No,No,No
313122,No,Yes,No,No
306976,No,Yes,No,No
308191,No,No,No,No
18336484,No,Yes,No,No
312665,No,No,No,No
18357570,No,Yes,No,No
310829,No,Yes,No,No
9852,No,No,No,No
18357912,No,Yes,No,No
311455,No,No,No,No
18398839,No,No,No,No
1920,No,No,No,No
358,No,Yes,No,No
5080,No,No,No,No
1655,No,No,No,No
18397469,No,No,No,No
1654,No,No,No,No
18462602,No,No,No,No
18479007,No,No,No,No
18409187,No,Yes,No,No
18357945,No,No,No,No
313085,No,Yes,No,No
307502,No,Yes,Yes,No
18237318,No,Yes,No,No
18336504,No,Yes,No,No
18277212,No,No,No,No
18411846,No,Yes,No,No
300938,No,Yes,No,No
309466,No,Yes,No,No
303606,No,No,No,No
18441175,No,Yes,No,No
18292438,Yes,Yes,No,No
301383,Yes,No,No,No
310500,No,No,No,No
6867,No,No,No,No
301310,No,Yes,No,No
18232128,No,No,No,No
4820,No,No,No,No
306883,No,Yes,No,No
4817,No,Yes,No,No
18423106,No,No,No,No
18161567,No,Yes,No,No
303003,Yes,Yes,No,No
309033,Yes,Yes,No,No
18258571,No,No,No,No
18322684,Yes,Yes,No,No
18261309,No,Yes,No,No
304192,No,Yes,No,No
18381235,No,Yes,No,No
18365865,No,Yes,No,No
18282037,No,No,No,No
18415385,Yes,No,No,No
18180062,No,Yes,No,No
18368007,No,No,No,No
18383504,Yes,No,No,No
17977749,No,No,No,No
312684,No,No,No,No
18303696,No,Yes,No,No
303174,No,No,No,No
6877,No,No,No,No
306975,No,Yes,No,No
18014135,No,No,No,No
18306533,Yes,No,No,No
18441539,Yes,No,No,No
18340217,No,No,No,No
18246068,No,Yes,No,No
304564,No,No,No,No
312265,No,No,No,No
18378807,No,No,No,No
18205653,No,No,No,No
18458345,No,No,No,No
311428,No,No,No,No
18435818,No,No,No,No
313316,No,Yes,No,No
7528,Yes,Yes,No,No
1216,Yes,Yes,No,No
305662,No,Yes,No,No
305792,No,Yes,No,No
305776,Yes,Yes,No,No
18355106,No,Yes,No,No
308274,No,Yes,No,No
3538,No,Yes,No,No
