Restaurant ID,Aggregate rating,Rating color,Rating text,Votes
2600180,3.9,Yellow,Good,161
2600393,3.8,Yellow,Good,79
2600007,4.3,Green,Very Good,120
2900587,3.9,Yellow,Good,289
2900354,4.1,Green,Very Good,379
2900633,4.6,Dark Green,Excellent,154
18408676,4.5,Dark Green,Excellent,145
2900234,3.9,Yellow,Good,247
2900550,4,Green,Very Good,145
18362677,3.7,Yellow,Good,118
2900044,4.1,Green,Very Good,256
2900469,3.6,Yellow,Good,173
2900219,3.8,Yellow,Good,424
2900473,3.7,Yellow,Good,338
2900020,3.7,Yellow,Good,228
2900562,3.8,Yellow,Good,253
18413814,4,Green,Very Good,90
18235390,4,Green,Very Good,197
2900640,4.3,Green,Very Good,69
18271459,4.1,Green,Very Good,199
18377283,3.8,Yellow,Good,56
18408600,4.2,Green,Very Good,49
2900012,4.3,Green,Very Good,345
18436042,3.5,Yellow,Good,89
122003,3.7,Yellow,Good,665
121552,4.2,Green,Very Good,676
121214,4.3,Green,Very Good,970
121553,4.1,Green,Very Good,300
121312,4,Green,Very Good,428
121335,4,Green,Very Good,1022
120014,4.5,Dark Green,Excellent,1450
123125,4.3,Green,Very Good,228
120221,3.8,Yellow,Good,982
122064,3.4,Orange,Average,502
120203,4.1,Green,Very Good,698
120219,4.1,Green,Very Good,397
121425,4,Green,Very Good,265
123010,4.2,Green,Very Good,252
123294,3.3,Orange,Average,86
121120,4.4,Green,Very Good,817
122940,4.5,Dark Green,Excellent,249
122830,4,Green,Very Good,356
69024,4.2,Green,Very Good,1810
72475,3.8,Yellow,Good,519
70431,4.4,Green,Very Good,1504
71443,4.2,Green,Very Good,841
73088,4.8,Dark Green,Excellent,1262
18423075,4.2,Green,Very Good,191
70890,4.6,Dark Green,Excellent,1510
71492,4.1,Green,Very Good,1004
70092,4,Green,Very Good,1820
70393,4.6,Dark Green,Excellent,1753
70894,4.2,Green,Very Good,1714
73279,3.8,Yellow,Good,1317
69951,4.3,Green,Very Good,1607
72497,4.4,Green,Very Good,645
65413,4.3,Green,Very Good,742
70497,4.5,Dark Green,Excellent,1210
65055,4.4,Green,Very Good,3848
18384227,4.9,Dark Green,Excellent,859
72604,4.6,Dark Green,Excellent,1267
66457,4,Green,Very Good,2272
18260777,4.6,Dark Green,Excellent,202
3000107,3.9,Yellow,Good,318
3000132,3.8,Yellow,Good,124
3000122,3.5,Yellow,Good,274
3001032,4.3,Green,Very Good,147
3000021,4.1,Green,Very Good,243
18434000,3.8,Yellow,Good,24
3000195,4.5,Dark Green,Excellent,380
3000126,3.8,Yellow,Good,221
18280306,3.9,Yellow,Good,85
3001489,4.2,Green,Very Good,40
3000770,4,Green,Very Good,132
3000062,4,Green,Very Good,203
3000016,4,Green,Very Good,215
3000014,4.3,Green,Very Good,225
3000001,4.2,Green,Very Good,299
3001321,4.9,Dark Green,Excellent,200
3000996,4.2,Green,Very Good,221
3001065,4.3,Green,Very Good,161
3000048,4.4,Green,Very Good,505
3500012,3.6,Yellow,Good,102
3500007,3.8,Yellow,Good,115
3500017,3.9,Yellow,Good,141
3500018,3.9,Yellow,Good,173
3500011,4.2,Green,Very Good,406
18416632,4.9,Dark Green,Excellent,50
18279289,4.3,Green,Very Good,63
18408585,4,Green,Very Good,98
3500059,3.8,Yellow,Good,230
3500081,4,Green,Very Good,94
17971273,4.1,Green,Very Good,64
3500365,3.9,Yellow,Good,131
3500013,3.9,Yellow,Good,101
3500024,3.9,Yellow,Good,121
3500488,3.9,Yellow,Good,39
3500505,4.4,Green,Very Good,66
3500010,4,Green,Very Good,175
3500414,4.1,Green,Very Good,104
18440677,4.2,Green,Very Good,68
3500484,4.2,Green,Very Good,89
301728,2.9,Orange,Average,4
5992,2.8,Orange,Average,16
301730,2.8,Orange,Average,8
301729,2.9,Orange,Average,8
301731,2.8,Orange,Average,7
311053,3,Orange,Average,4
9299,0,White,Not rated,1
9178,0,White,Not rated,3
18477319,0,White,Not rated,3
18433852,0,White,Not rated,0
304046,2.9,Orange,Average,4
309936,3,Orange,Average,7
309927,2.9,Orange,Average,11
18377449,0,White,Not rated,1
18465871,0,White,Not rated,0
18472646,0,White,Not rated,0
18037826,2.8,Orange,Average,49
301163,3.4,Orange,Average,58
4931,3.4,Orange,Average,233
1804,3.8,Yellow,Good,508
312102,3.6,Yellow,Good,98
18217857,3.6,Yellow,Good,59
18471268,0,White,Not rated,0
18381244,0,White,Not rated,1
18408041,0,White,Not rated,2
311051,2.1,Red,Poor,57
18133510,4,Green,Very Good,299
308380,4.1,Green,Very Good,239
6077,3.2,Orange,Average,16
308082,2.7,Orange,Average,16
309558,3.4,Orange,Average,48
8128,2.4,Red,Poor,25
304062,0,White,Not rated,3
9785,2.8,Orange,Average,12
312514,0,White,Not rated,2
308961,0,White,Not rated,0
308963,0,White,Not rated,0
308962,0,White,Not rated,0
8169,0,White,Not rated,2
309368,0,White,Not rated,3
18472429,0,White,Not rated,0
18472418,0,White,Not rated,0
18472426,0,White,Not rated,0
18450934,0,White,Not rated,0
6025,3,Orange,Average,15
6013,3.2,Orange,Average,19
8153,2.8,Orange,Average,8
18471296,0,White,Not rated,0
18279477,2.8,Orange,Average,20
18359331,3.1,Orange,Average,11
301151,3,Orange,Average,11
18204479,3.1,Orange,Average,7
2198,2.9,Orange,Average,13
18434243,0,White,Not rated,0
18273628,0,White,Not rated,3
18471262,0,White,Not rated,0
18258480,3.3,Orange,Average,25
9698,3,Orange,Average,22
8326,2.6,Orange,Average,26
18270379,2.9,Orange,Average,16
304006,2.9,Orange,Average,7
308957,3.1,Orange,Average,28
18427216,0,White,Not rated,0
18433315,0,White,Not rated,0
8266,0,White,Not rated,0
18383469,3.2,Orange,Average,31
1367,3.4,Orange,Average,70
9650,3.3,Orange,Average,67
308335,2.7,Orange,Average,35
18391065,3.4,Orange,Average,22
301193,3.3,Orange,Average,17
18107832,2.6,Orange,Average,39
18089254,3.3,Orange,Average,35
312981,3.4,Orange,Average,35
18082235,2.7,Orange,Average,32
18138421,2.6,Orange,Average,14
18421965,2.7,Orange,Average,17
303267,3.4,Orange,Average,35
7471,4.5,Dark Green,Excellent,799
18219542,3.6,Yellow,Good,62
18355112,3.5,Yellow,Good,24
18270895,3.8,Yellow,Good,134
18313839,3.5,Yellow,Good,26
5005,3.6,Yellow,Good,93
1820,3.7,Yellow,Good,280
3863,3.6,Yellow,Good,70
9814,3.5,Yellow,Good,31
18474912,3.6,Yellow,Good,25
18161568,3.5,Yellow,Good,18
18416829,3.6,Yellow,Good,27
18400756,3.8,Yellow,Good,27
301177,3.5,Yellow,Good,39
6161,3.6,Yellow,Good,126
2565,3.8,Yellow,Good,75
3866,3.5,Yellow,Good,143
18250288,4.1,Green,Very Good,153
1430,2.9,Orange,Average,43
18393702,2.9,Orange,Average,4
6152,2.5,Orange,Average,25
306962,3.1,Orange,Average,26
18445360,3,Orange,Average,4
6150,3.4,Orange,Average,22
18421024,3.3,Orange,Average,14
18471260,3.1,Orange,Average,8
18367316,3.1,Orange,Average,8
18466931,0,White,Not rated,0
18466420,0,White,Not rated,0
18464607,0,White,Not rated,0
18464631,0,White,Not rated,0
301170,0,White,Not rated,2
18466939,0,White,Not rated,0
18380180,0,White,Not rated,0
18466407,0,White,Not rated,0
304001,2.8,Orange,Average,20
8319,2.7,Orange,Average,39
303871,2.7,Orange,Average,56
8321,2.7,Orange,Average,43
311047,2.8,Orange,Average,9
8320,2.7,Orange,Average,20
8308,3.2,Orange,Average,41
18303717,3.4,Orange,Average,18
304004,3.3,Orange,Average,76
18472625,0,White,Not rated,1
18420432,3,Orange,Average,6
9824,3.3,Orange,Average,219
8029,2.8,Orange,Average,11
312788,3.1,Orange,Average,12
309672,2.8,Orange,Average,13
18359861,3,Orange,Average,7
18439547,0,White,Not rated,1
18241538,0,White,Not rated,0
18452730,0,White,Not rated,1
18317486,0,White,Not rated,3
18432933,0,White,Not rated,0
18452267,0,White,Not rated,1
18466980,0,White,Not rated,3
18469937,0,White,Not rated,2
18466937,0,White,Not rated,0
18433879,0,White,Not rated,0
18369105,2.6,Orange,Average,15
18133473,2.9,Orange,Average,5
18458540,0,White,Not rated,0
18482753,0,White,Not rated,0
8167,3.1,Orange,Average,9
18463990,0,White,Not rated,3
18353030,0,White,Not rated,2
18420465,3.1,Orange,Average,7
309656,3.1,Orange,Average,9
305235,2.9,Orange,Average,4
309654,0,White,Not rated,1
18480389,0,White,Not rated,0
18446428,0,White,Not rated,0
4462,0,White,Not rated,2
18469962,0,White,Not rated,1
18380284,0,White,Not rated,1
1414,2.7,Orange,Average,28
304112,2.7,Orange,Average,29
18472443,0,White,Not rated,0
18456807,0,White,Not rated,1
18471284,0,White,Not rated,0
18471328,0,White,Not rated,0
18204478,3,Orange,Average,6
18444264,3.3,Orange,Average,12
9224,3.1,Orange,Average,19
8054,3.1,Orange,Average,14
304114,2.8,Orange,Average,11
1413,2.7,Orange,Average,70
1715,3.1,Orange,Average,18
4464,2.9,Orange,Average,14
5010,2.7,Orange,Average,48
301127,3.6,Yellow,Good,52
9233,0,White,Not rated,1
18471246,0,White,Not rated,0
18446082,0,White,Not rated,0
18396398,0,White,Not rated,2
18471244,0,White,Not rated,0
18367078,0,White,Not rated,0
18469976,0,White,Not rated,1
18381643,0,White,Not rated,0
18471327,0,White,Not rated,0
18469936,0,White,Not rated,0
18433895,3,Orange,Average,4
313089,0,White,Not rated,3
18349251,0,White,Not rated,0
18344478,0,White,Not rated,0
18089775,0,White,Not rated,1
18424179,0,White,Not rated,0
309632,2.9,Orange,Average,10
312874,3.1,Orange,Average,5
18107870,2.9,Orange,Average,4
18237362,2.9,Orange,Average,4
18277177,0,White,Not rated,0
18345740,0,White,Not rated,0
18472651,0,White,Not rated,1
313076,0,White,Not rated,3
18380159,0,White,Not rated,2
18377907,0,White,Not rated,0
18292444,0,White,Not rated,0
307084,3.2,Orange,Average,47
305618,2.5,Orange,Average,79
307803,3.5,Yellow,Good,29
18419654,0,White,Not rated,1
18471285,0,White,Not rated,0
313040,2.7,Orange,Average,17
17982346,3,Orange,Average,9
18204501,3,Orange,Average,7
1823,2.9,Orange,Average,5
6143,3,Orange,Average,8
8297,3.1,Orange,Average,15
8318,2.9,Orange,Average,16
18458631,3,Orange,Average,4
18382355,0,White,Not rated,1
312842,3,Orange,Average,10
312084,2.9,Orange,Average,9
18247033,3.2,Orange,Average,24
18126118,3.4,Orange,Average,19
18429393,2.9,Orange,Average,8
18241905,3,Orange,Average,8
18425750,3.2,Orange,Average,39
18261694,3.1,Orange,Average,10
18365998,3.3,Orange,Average,17
18273572,3.4,Orange,Average,37
18363078,3.5,Yellow,Good,33
18356019,3.1,Orange,Average,9
312688,0,White,Not rated,3
18381668,0,White,Not rated,2
18287397,0,White,Not rated,1
18294253,0,White,Not rated,0
18471304,0,White,Not rated,0
8026,2.9,Orange,Average,4
18265697,3,Orange,Average,14
307151,2.8,Orange,Average,13
18107844,2.8,Orange,Average,5
18337896,2.6,Orange,Average,12
18261699,3,Orange,Average,8
18306531,3.1,Orange,Average,7
303571,3.1,Orange,Average,18
8099,3,Orange,Average,22
18477428,3,Orange,Average,4
8037,0,White,Not rated,0
18471308,0,White,Not rated,0
18471318,0,White,Not rated,0
18471320,0,White,Not rated,0
18460293,0,White,Not rated,3
18446418,0,White,Not rated,3
9496,0,White,Not rated,0
312967,0,White,Not rated,2
18449815,0,White,Not rated,1
2680,3,Orange,Average,10
2679,3.1,Orange,Average,18
8417,3.3,Orange,Average,56
309757,2.8,Orange,Average,14
307903,3,Orange,Average,6
313502,3.6,Yellow,Good,161
18409175,3.9,Yellow,Good,52
18456342,0,White,Not rated,1
18244229,0,White,Not rated,0
300713,2.5,Orange,Average,184
8623,3.4,Orange,Average,33
1318,3.3,Orange,Average,27
311523,3.4,Orange,Average,327
8590,3.2,Orange,Average,63
8583,2.9,Orange,Average,16
300756,2.6,Orange,Average,92
4239,3.3,Orange,Average,60
18168161,3.2,Orange,Average,17
18381223,3,Orange,Average,6
18034077,2.7,Orange,Average,14
3824,2.6,Orange,Average,181
2572,3.3,Orange,Average,150
8595,3.1,Orange,Average,7
309702,3.6,Yellow,Good,252
8601,3.6,Yellow,Good,187
1683,1.8,Red,Poor,322
301670,3.3,Orange,Average,114
17953902,3.2,Orange,Average,80
130409,4.5,Dark Green,Excellent,280
130275,4.8,Dark Green,Excellent,415
130332,4.4,Green,Very Good,646
130230,3.5,Yellow,Good,1681
16519268,4.6,Dark Green,Excellent,302
16512186,3.8,Yellow,Good,911
16512333,4.3,Green,Very Good,2191
16512336,4.2,Green,Very Good,856
16519168,4.4,Green,Very Good,1115
130021,3.7,Yellow,Good,1221
130567,4.3,Green,Very Good,918
130008,3.8,Yellow,Good,601
16519267,4.2,Green,Very Good,414
130535,4.6,Dark Green,Excellent,555
130699,3.7,Yellow,Good,516
16512168,4.5,Dark Green,Excellent,840
130888,4.7,Dark Green,Excellent,681
16519231,4.3,Green,Very Good,265
16541849,4.4,Green,Very Good,323
18022206,4.2,Green,Very Good,367
18396451,3.4,Orange,Average,16
18237941,2.7,Orange,Average,80
2787,4.3,Green,Very Good,1887
3431,4,Green,Very Good,802
303699,3,Orange,Average,4
5915,3,Orange,Average,5
7076,3,Orange,Average,10
311866,0,White,Not rated,2
300439,3,Orange,Average,57
18458334,3.1,Orange,Average,4
18353710,2.9,Orange,Average,4
18291229,0,White,Not rated,0
18398616,0,White,Not rated,0
18430561,0,White,Not rated,2
18445248,0,White,Not rated,1
18313132,0,White,Not rated,2
18433874,0,White,Not rated,1
18291231,0,White,Not rated,0
18477541,0,White,Not rated,1
18352271,0,White,Not rated,0
18291233,0,White,Not rated,0
18441809,0,White,Not rated,1
18349508,0,White,Not rated,0
18217127,0,White,Not rated,1
18471335,0,White,Not rated,0
18458335,0,White,Not rated,0
18429842,0,White,Not rated,3
5904,2.8,Orange,Average,13
5876,2.9,Orange,Average,15
872,3.9,Yellow,Good,415
18365849,3.4,Orange,Average,36
227,3.4,Orange,Average,104
3446,3.4,Orange,Average,70
300100,3.3,Orange,Average,218
8597,3.4,Orange,Average,225
3449,2.5,Orange,Average,150
303749,3.8,Yellow,Good,184
18349898,3.9,Yellow,Good,146
18349892,3.6,Yellow,Good,33
18425752,4.3,Green,Very Good,48
7507,3.8,Yellow,Good,91
300490,3,Orange,Average,7
300488,3.5,Yellow,Good,37
18306521,3.5,Yellow,Good,32
309090,3.4,Orange,Average,19
18441709,3.2,Orange,Average,6
18441707,0,White,Not rated,3
304832,3.9,Yellow,Good,231
311297,3.7,Yellow,Good,364
303858,3.7,Yellow,Good,127
302288,3.5,Yellow,Good,351
18233573,4,Green,Very Good,162
309015,4.2,Green,Very Good,248
18382344,4.2,Green,Very Good,144
18254537,4.1,Green,Very Good,214
4358,3.9,Yellow,Good,181
2443,3.7,Yellow,Good,131
270,2.8,Orange,Average,191
309252,3.3,Orange,Average,793
18303709,4.6,Dark Green,Excellent,563
18409224,4.6,Dark Green,Excellent,177
18277179,4.5,Dark Green,Excellent,407
308570,3.7,Yellow,Good,647
308263,3.7,Yellow,Good,503
306133,3.7,Yellow,Good,980
306142,3.7,Yellow,Good,544
308609,3.6,Yellow,Good,455
18383453,3.9,Yellow,Good,230
305478,3.8,Yellow,Good,701
308357,3.6,Yellow,Good,313
306128,3.6,Yellow,Good,625
308020,3.9,Yellow,Good,425
309883,3.6,Yellow,Good,734
306132,3.8,Yellow,Good,706
306956,3.9,Yellow,Good,1490
305862,3.9,Yellow,Good,870
307309,3.8,Yellow,Good,1065
306131,3.6,Yellow,Good,365
306127,3.5,Yellow,Good,384
313149,3.9,Yellow,Good,622
306001,3.9,Yellow,Good,560
308016,3.8,Yellow,Good,1046
18336509,3.8,Yellow,Good,176
18336176,3.7,Yellow,Good,173
18383472,3.8,Yellow,Good,227
18292448,3.9,Yellow,Good,296
306134,2.4,Red,Poor,2412
306946,4,Green,Very Good,1840
18289242,4.3,Green,Very Good,716
18277030,4,Green,Very Good,199
306153,4,Green,Very Good,1658
308022,4.3,Green,Very Good,4385
305905,4.1,Green,Very Good,1949
18245277,4,Green,Very Good,219
305670,4,Green,Very Good,1595
305815,4,Green,Very Good,1730
18208920,4.1,Green,Very Good,353
306046,4,Green,Very Good,2843
18381226,4,Green,Very Good,209
4992,3.1,Orange,Average,185
300749,3.8,Yellow,Good,393
278,3.8,Yellow,Good,333
225,2.4,Red,Poor,125
18337929,4.2,Green,Very Good,205
5960,3.4,Orange,Average,294
1664,3.3,Orange,Average,129
157,2.5,Orange,Average,125
18235155,3.8,Yellow,Good,74
310211,3.7,Yellow,Good,217
3346,3.8,Yellow,Good,239
310854,3.8,Yellow,Good,317
18247015,3.9,Yellow,Good,136
309387,3.6,Yellow,Good,426
7418,3.8,Yellow,Good,196
1455,3.5,Yellow,Good,173
18241867,3.5,Yellow,Good,52
308889,3.5,Yellow,Good,189
4620,2.4,Red,Poor,88
18322666,4.3,Green,Very Good,154
311718,4,Green,Very Good,169
18255106,4.1,Green,Very Good,230
4876,3.2,Orange,Average,18
631,2.6,Orange,Average,27
226,2.8,Orange,Average,30
8805,3,Orange,Average,49
3540,2.6,Orange,Average,30
311579,3.3,Orange,Average,27
303709,2.8,Orange,Average,29
18391156,3.3,Orange,Average,13
301319,3.3,Orange,Average,20
158,3.1,Orange,Average,46
1360,2.5,Orange,Average,69
310737,3.9,Yellow,Good,490
4762,3.5,Yellow,Good,112
311736,0,White,Not rated,3
311116,2.2,Red,Poor,73
3483,3.4,Orange,Average,65
18308025,3.1,Orange,Average,9
307272,3.2,Orange,Average,184
18025115,2.9,Orange,Average,4
18454285,3,Orange,Average,4
1687,2.9,Orange,Average,5
308605,3.4,Orange,Average,84
18422652,3.2,Orange,Average,10
18131568,3.2,Orange,Average,15
18034048,3.1,Orange,Average,12
18138457,2.9,Orange,Average,35
313272,2.9,Orange,Average,4
9778,2.8,Orange,Average,54
312523,3.1,Orange,Average,10
18424575,3.1,Orange,Average,7
18204463,4.6,Dark Green,Excellent,395
307627,3.9,Yellow,Good,360
301302,3.8,Yellow,Good,326
312995,3.9,Yellow,Good,403
308577,3.8,Yellow,Good,447
313376,3.5,Yellow,Good,56
312536,3.6,Yellow,Good,38
310385,3.8,Yellow,Good,124
18464003,0,White,Not rated,1
18349915,0,White,Not rated,3
18299228,0,White,Not rated,2
18034074,0,White,Not rated,1
311080,3.8,Yellow,Good,299
18462603,0,White,Not rated,0
18481295,0,White,Not rated,0
18472765,0,White,Not rated,0
18499452,0,White,Not rated,0
18500652,0,White,Not rated,0
18361580,0,White,Not rated,0
18417487,0,White,Not rated,1
18462605,0,White,Not rated,0
18462609,0,White,Not rated,0
3565,2.5,Orange,Average,16
18367364,3.2,Orange,Average,13
1028,3,Orange,Average,160
308673,2.6,Orange,Average,36
18383473,3.2,Orange,Average,17
18444416,3.3,Orange,Average,11
18161609,3.1,Orange,Average,9
611,3.2,Orange,Average,26
18322677,3.2,Orange,Average,21
18204847,3.3,Orange,Average,25
308044,2.8,Orange,Average,18
18294819,2.9,Orange,Average,7
309697,3,Orange,Average,35
18444353,3.4,Orange,Average,18
304185,3,Orange,Average,14
18383489,3.2,Orange,Average,15
312022,3.4,Orange,Average,18
18425765,3.4,Orange,Average,29
2827,2.7,Orange,Average,22
18223957,3.3,Orange,Average,14
18492107,3.4,Orange,Average,19
300074,3.1,Orange,Average,83
305096,2.5,Orange,Average,20
18336206,2.5,Orange,Average,19
303094,3.4,Orange,Average,359
306858,2.6,Orange,Average,51
312562,3.1,Orange,Average,53
307935,3.1,Orange,Average,71
302184,3.1,Orange,Average,33
1694,2.7,Orange,Average,19
309541,3.4,Orange,Average,132
18161587,3.2,Orange,Average,74
18258475,3,Orange,Average,6
313209,3.2,Orange,Average,42
302229,3.1,Orange,Average,29
18441196,3.2,Orange,Average,14
18398610,3.4,Orange,Average,35
18237322,3.2,Orange,Average,45
309696,2.7,Orange,Average,51
18357544,2.9,Orange,Average,22
18431563,3.3,Orange,Average,15
18337747,3,Orange,Average,12
18258477,3.2,Orange,Average,38
18396189,3.2,Orange,Average,15
6915,2.7,Orange,Average,23
18233576,3.3,Orange,Average,23
18256890,2.8,Orange,Average,31
18384115,4.9,Dark Green,Excellent,223
18352208,3.7,Yellow,Good,55
4171,3.6,Yellow,Good,319
18238279,3.5,Yellow,Good,46
18286517,3.9,Yellow,Good,54
575,3.7,Yellow,Good,371
18280305,3.6,Yellow,Good,26
18359286,3.5,Yellow,Good,66
18450609,3.5,Yellow,Good,28
18237324,3.5,Yellow,Good,27
18461214,3.6,Yellow,Good,29
18294226,3.8,Yellow,Good,45
18383513,3.5,Yellow,Good,19
18372311,3.5,Yellow,Good,52
4172,2,Red,Poor,60
310525,2.1,Red,Poor,34
300054,2.2,Red,Poor,136
301278,2.2,Red,Poor,43
18451182,4,Green,Very Good,34
18384142,4.3,Green,Very Good,33
18241498,4,Green,Very Good,162
18265384,4.3,Green,Very Good,217
311494,3.1,Orange,Average,195
7078,3.4,Orange,Average,210
307185,3.4,Orange,Average,165
18371404,3.7,Yellow,Good,98
18281982,3.8,Yellow,Good,115
311725,3.5,Yellow,Good,129
18365994,3.9,Yellow,Good,164
18254524,3.8,Yellow,Good,86
18070480,3.5,Yellow,Good,269
312261,3.9,Yellow,Good,124
18433890,3.8,Yellow,Good,61
18138434,3.9,Yellow,Good,90
303100,3.6,Yellow,Good,213
18025125,3.6,Yellow,Good,461
18425140,4.2,Green,Very Good,93
18241497,4.4,Green,Very Good,161
18153541,4.1,Green,Very Good,255
18339049,4,Green,Very Good,88
18232093,4.1,Green,Very Good,134
18361762,4.1,Green,Very Good,152
18025098,4.1,Green,Very Good,151
18337913,3.4,Orange,Average,42
18138446,3.6,Yellow,Good,39
18383447,3.9,Yellow,Good,40
18381262,3.8,Yellow,Good,93
18349894,3.1,Orange,Average,7
304552,3.4,Orange,Average,129
4618,2.9,Orange,Average,107
307366,3.6,Yellow,Good,59
18366026,3.8,Yellow,Good,40
